policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
631659,FL,VOLUSIA COUNTY,503919,503919,503919,503919,503919,492062.79,0,0,0,0,29.101536,-80.939552,Residential,Masonry,1
174025,FL,VOLUSIA COUNTY,1211724,1211724,1211724,1211724,1211724,1452635.33,0,60586.2,0,0,29.141516,-80.994423,Residential,Masonry,1
236305,FL,VOLUSIA COUNTY,0,0,112500,0,112500,134601.75,0,0,0,0,29.128202,-80.956024,Residential,Wood,1
262115,FL,VOLUSIA COUNTY,0,0,25200,0,25200,22150.2,0,0,0,0,29.1133,-80.9877,Residential,Wood,4
659430,FL,VOLUSIA COUNTY,0,160034.83,0,0,160034.83,250962.63,0,0,0,0,29.08445,-80.93118,Residential,Wood,1
401543,FL,VOLUSIA COUNTY,0,151202.62,0,0,151202.62,252096.19,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
524030,FL,VOLUSIA COUNTY,0,151202.62,0,0,151202.62,226803.92,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
847943,FL,VOLUSIA COUNTY,0,22684.32,0,0,22684.32,35996.95,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
529482,FL,VOLUSIA COUNTY,0,51263.89,0,0,51263.89,41052.13,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
244678,FL,VOLUSIA COUNTY,0,22684.32,0,0,22684.32,31900.62,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
218459,FL,VOLUSIA COUNTY,0,3137445.88,0,0,3137445.88,4801145.58,0,0,0,0,29.08066,-80.929077,Commercial,Reinforced Masonry,1
718950,FL,VOLUSIA COUNTY,0,181656.9,0,181656.9,181656.9,168613.93,0,0,0,0,29.10199,-81.02819,Residential,Wood,1
226106,FL,VOLUSIA COUNTY,0,221621.4,0,221621.4,221621.4,194632.35,0,0,0,0,29.10199,-81.02819,Residential,Wood,1
472550,FL,VOLUSIA COUNTY,0,324801.9,0,324801.9,324801.9,412410.72,0,0,0,0,29.10199,-81.02819,Residential,Wood,1
964092,FL,VOLUSIA COUNTY,276127.2,276127.2,0,0,276127.2,393461.93,0,0,0,0,29.137463,-81.076988,Residential,Wood,1
801111,FL,VOLUSIA COUNTY,0,9747.72,0,0,9747.72,12001.39,0,0,0,0,29.08593,-81.03367,Residential,Wood,1
229493,FL,VOLUSIA COUNTY,0,343629.86,0,0,343629.86,448148.32,0,0,0,0,29.072428,-81.022537,Residential,Wood,1
180769,FL,VOLUSIA COUNTY,0,74629.26,0,0,74629.26,70486.52,0,0,0,0,29.06843,-81.040634,Residential,Wood,1
987899,FL,VOLUSIA COUNTY,0,87237.53,0,0,87237.53,92897.5,0,0,0,0,29.06843,-81.040634,Residential,Wood,1
482040,FL,VOLUSIA COUNTY,0,3331773,0,0,3331773,3479503.82,0,0,0,0,29.06576,-81.04101,Commercial,Reinforced Masonry,1
428124,FL,VOLUSIA COUNTY,0,3100401,0,0,3100401,5186102.76,0,0,0,0,29.06576,-81.04101,Commercial,Reinforced Masonry,1
431367,FL,VOLUSIA COUNTY,0,252459,0,0,252459,377500.93,0,0,0,0,29.06576,-81.04101,Residential,Wood,1
894930,FL,VOLUSIA COUNTY,0,2009745,0,0,2009745,1911299.65,0,0,0,0,29.08342,-81.02735,Commercial,Reinforced Masonry,1
355198,FL,VOLUSIA COUNTY,0,887285.07,0,0,887285.07,1459220.15,0,0,0,0,29.079609,-81.053123,Residential,Masonry,1
840466,FL,VOLUSIA COUNTY,0,0,109188,0,109188,151398.55,0,0,0,0,29.13162,-81.09042,Residential,Wood,1
330891,FL,VOLUSIA COUNTY,0,0,38138.4,0,38138.4,49692.43,0,0,0,0,29.13162,-81.09042,Residential,Wood,1
723299,FL,VOLUSIA COUNTY,0,0,517500,0,517500,751954.41,0,0,0,0,29.13162,-81.09042,Residential,Masonry,1
835927,FL,VOLUSIA COUNTY,0,0,153900,0,153900,182873.21,0,0,0,0,29.08298,-81.06636,Residential,Wood,1
321261,FL,VOLUSIA COUNTY,0,0,18000,0,18000,16215.93,0,0,0,0,29.14994,-80.972155,Residential,Wood,3
381393,FL,VOLUSIA COUNTY,0,2298825,0,2298825,2298825,2518703.01,0,0,0,0,29.13185,-81.00894,Commercial,Reinforced Masonry,1
757608,FL,VOLUSIA COUNTY,0,1080216,0,1080216,1080216,848842.37,0,54010.8,0,0,29.13185,-81.00894,Residential,Masonry,1
717132,FL,VOLUSIA COUNTY,2108159.1,2108159.1,2108159.1,2108159.1,2108159.1,3401809.85,0,0,0,0,29.14724,-81.03411,Commercial,Reinforced Masonry,1
253783,FL,VOLUSIA COUNTY,0,614101.92,0,0,614101.92,1016578.18,0,0,0,0,29.12954,-81.00679,Residential,Masonry,1
401871,FL,VOLUSIA COUNTY,0,3712627.83,0,0,3712627.83,5004741.11,0,0,0,0,29.12918,-81.00475,Commercial,Reinforced Masonry,1
677358,FL,VOLUSIA COUNTY,334536.3,334536.3,0,0,334536.3,265473.62,0,0,0,0,29.126038,-81.01918,Residential,Wood,1
280225,FL,VOLUSIA COUNTY,310968.9,310968.9,0,0,310968.9,395290.6,0,0,0,0,29.14281,-80.99431,Residential,Wood,1
486101,FL,VOLUSIA COUNTY,0,214814.21,0,0,214814.21,283301.28,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
562345,FL,VOLUSIA COUNTY,0,685619.92,0,0,685619.92,952984.27,0,0,0,0,29.13677,-81.02819,Residential,Masonry,3
758963,FL,VOLUSIA COUNTY,0,243601.87,0,0,243601.87,330300.75,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
765772,FL,VOLUSIA COUNTY,0,161156.21,0,0,161156.21,264062.19,0,0,0,0,29.13774,-81.0109,Residential,Wood,3
843269,FL,VOLUSIA COUNTY,0,192676.87,0,0,192676.87,272811.95,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
801750,FL,VOLUSIA COUNTY,0,83812.16,0,0,83812.16,70152.29,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
355055,FL,VOLUSIA COUNTY,0,846931,0,0,846931,1044977.35,0,0,0,0,29.13677,-81.02819,Residential,Masonry,3
502723,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,7795.52,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
612809,FL,VOLUSIA COUNTY,0,318577.31,0,0,318577.31,553308.26,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
665201,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,8407.13,0,0,0,0,29.13936,-81.042445,Residential,Wood,4
270701,FL,VOLUSIA COUNTY,0,119049.71,0,0,119049.71,115286.31,0,0,0,0,29.140405,-80.99823,Residential,Wood,3
348236,FL,VOLUSIA COUNTY,0,27330.05,0,0,27330.05,24353.04,0,0,0,0,29.140405,-80.99823,Residential,Wood,3
271325,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,9726.95,0,0,0,0,29.140405,-80.99823,Residential,Wood,3
547416,FL,VOLUSIA COUNTY,0,2910641.5,0,0,2910641.5,2079362.29,0,0,0,0,29.12438,-81.02336,Commercial,Reinforced Masonry,1
449499,FL,VOLUSIA COUNTY,0,66229.83,0,0,66229.83,64477.32,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
671590,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,10330.91,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
809095,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,8028.05,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
235193,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,12624.6,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
551388,FL,VOLUSIA COUNTY,0,16944.63,0,0,16944.63,30151.96,0,0,0,0,29.118391,-81.038239,Residential,Wood,4
625939,FL,VOLUSIA COUNTY,0,49922.9,0,0,49922.9,59267.36,0,0,0,0,29.14704,-81.03822,Residential,Wood,3
262696,FL,VOLUSIA COUNTY,0,1474060.13,0,0,1474060.13,1333139.98,0,0,0,0,29.13196,-81.03355,Residential,Masonry,1
913263,FL,VOLUSIA COUNTY,0,3894336,0,0,3894336,4232364.36,0,194716.8,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
744845,FL,VOLUSIA COUNTY,0,2077218,0,0,2077218,1941683.68,0,103860.9,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
870758,FL,VOLUSIA COUNTY,0,2261673,0,0,2261673,2795427.83,0,0,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
917183,FL,VOLUSIA COUNTY,0,2404728,0,0,2404728,3133408.68,0,120236.4,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
997495,FL,VOLUSIA COUNTY,0,1048194,0,0,1048194,1397032.96,0,52409.7,0,0,29.11962,-81.0384,Residential,Masonry,1
818025,FL,VOLUSIA COUNTY,0,1188747,0,0,1188747,1381868.46,0,0,0,0,29.11962,-81.0384,Residential,Masonry,1
294879,FL,VOLUSIA COUNTY,0,1048194,0,0,1048194,950422.66,0,52409.7,0,0,29.11962,-81.0384,Residential,Masonry,1
362081,FL,VOLUSIA COUNTY,0,1316709,0,0,1316709,2066350.93,0,0,0,0,29.11962,-81.0384,Residential,Masonry,1
792782,FL,VOLUSIA COUNTY,0,15210,0,0,15210,13868.48,0,760.5,0,0,29.11962,-81.0384,Residential,Wood,1
526576,FL,VOLUSIA COUNTY,0,1989000,0,0,1989000,1378098.54,0,99450,0,0,29.11962,-81.0384,Commercial,Reinforced Masonry,1
344855,FL,VOLUSIA COUNTY,0,1670193,0,0,1670193,2216539.85,0,0,0,0,29.13078,-81.01657,Residential,Masonry,1
682006,FL,VOLUSIA COUNTY,0,1640664,0,0,1640664,1617176.25,0,82033.2,0,0,29.13078,-81.01657,Residential,Masonry,1
962496,FL,VOLUSIA COUNTY,0,1607130,0,0,1607130,2264510.46,0,80356.5,0,0,29.13078,-81.01657,Residential,Masonry,1
808666,FL,VOLUSIA COUNTY,0,1430163,0,0,1430163,2372649,0,0,0,0,29.13078,-81.01657,Residential,Masonry,1
838500,FL,VOLUSIA COUNTY,0,3036375,0,0,3036375,3822978.31,0,0,0,0,29.13078,-81.01657,Commercial,Reinforced Masonry,1
842070,FL,VOLUSIA COUNTY,0,1511901,0,0,1511901,2111369.75,0,0,0,0,29.13078,-81.01657,Residential,Masonry,1
919711,FL,VOLUSIA COUNTY,0,667746,0,0,667746,933040.15,0,33387.3,0,0,29.13078,-81.01657,Residential,Masonry,1
752903,FL,VOLUSIA COUNTY,0,1106721,0,0,1106721,1081470.05,0,0,0,0,29.14779,-81.00089,Residential,Masonry,1
363096,FL,VOLUSIA COUNTY,0,950814,0,0,950814,1127395.37,0,47540.7,0,0,29.14779,-81.00089,Residential,Masonry,1
873560,FL,VOLUSIA COUNTY,0,1051155.01,0,0,1051155.01,1179088.98,0,0,0,0,29.131428,-81.007111,Residential,Masonry,1
191104,FL,VOLUSIA COUNTY,0,1165860.76,0,0,1165860.76,1238647.78,0,0,0,0,29.11884,-81.02333,Residential,Masonry,1
573603,FL,VOLUSIA COUNTY,643500,643500,643500,643500,643500,494208,0,0,0,0,29.1254,-81.35303,Residential,Masonry,1
919030,FL,VOLUSIA COUNTY,252248.4,252248.4,0,0,252248.4,393936.33,0,0,0,0,29.220587,-81.318367,Residential,Wood,1
707649,FL,VOLUSIA COUNTY,138864.6,138864.6,0,0,138864.6,175498.89,0,0,0,0,29.131128,-81.285103,Residential,Wood,1
754244,FL,VOLUSIA COUNTY,0,289908,0,0,289908,504235.82,0,14495.4,0,0,29.16033,-81.386645,Residential,Wood,3
933008,FL,VOLUSIA COUNTY,0,253710,0,0,253710,299159.61,0,12685.5,0,0,29.16033,-81.386645,Residential,Wood,3
599502,FL,VOLUSIA COUNTY,0,370791,0,0,370791,639935.95,0,0,0,0,29.16033,-81.386645,Residential,Masonry,3
108651,FL,VOLUSIA COUNTY,0,2395800,0,0,2395800,1848120.12,0,119790,0,0,29.16033,-81.386645,Commercial,Reinforced Masonry,3
233752,FL,VOLUSIA COUNTY,0,0,275293.8,0,275293.8,229925.38,0,0,0,0,29.114527,-81.347481,Residential,Wood,1
294196,FL,VOLUSIA COUNTY,0,0,40697.1,0,40697.1,40249.11,0,0,0,0,29.114527,-81.347481,Residential,Wood,1
564920,FL,VOLUSIA COUNTY,0,0,27000,0,27000,36001.8,0,0,0,0,29.1348,-81.3341,Residential,Wood,4
188179,FL,PUTNAM COUNTY,211608,211608,0,0,211608,302348.9,0,0,0,0,29.669,-81.5863,Residential,Wood,4
230674,FL,PUTNAM COUNTY,0,283599.86,0,0,283599.86,394708.62,0,0,0,0,29.64772,-81.60089,Residential,Wood,3
639609,FL,PUTNAM COUNTY,0,2079732.33,0,0,2079732.33,1545124.66,0,0,0,0,29.64772,-81.60089,Commercial,Reinforced Masonry,3
874532,FL,PUTNAM COUNTY,0,4270048.76,0,0,4270048.76,7777167.92,0,0,0,0,29.64772,-81.60089,Commercial,Reinforced Masonry,3
959871,FL,PUTNAM COUNTY,0,142215.88,0,0,142215.88,163320.71,0,0,0,0,29.696625,-81.558315,Residential,Wood,3
236326,FL,PUTNAM COUNTY,0,851325.2,0,0,851325.2,1041358.01,0,0,0,0,29.669,-81.5863,Residential,Masonry,1
857262,FL,PUTNAM COUNTY,0,5166655.96,0,0,5166655.96,5821038.77,0,0,0,0,29.669,-81.5863,Commercial,Reinforced Masonry,3
827666,FL,PUTNAM COUNTY,0,2147796.3,0,0,2147796.3,1782499.11,0,0,0,0,29.669,-81.5863,Commercial,Reinforced Masonry,1
166276,FL,PUTNAM COUNTY,0,598477.96,0,0,598477.96,767088.35,0,0,0,0,29.669,-81.5863,Residential,Masonry,3
413493,FL,PUTNAM COUNTY,0,59553.67,0,0,59553.67,76288.25,0,0,0,0,29.695315,-81.625095,Residential,Wood,4
122394,FL,VOLUSIA COUNTY,150415.2,150415.2,150415.2,150415.2,150415.2,172821.8,0,0,0,0,28.994122,-80.908897,Residential,Wood,1
810700,FL,VOLUSIA COUNTY,44100,44100,44100,44100,44100,32104.8,0,0,0,0,28.99375,-80.908028,Residential,Wood,1
785576,FL,VOLUSIA COUNTY,0,873,0,873,873,1404.08,0,0,0,0,28.992571,-80.905548,Residential,Wood,1
708894,FL,VOLUSIA COUNTY,315000,315000,315000,315000,315000,491851.71,0,0,0,0,28.99584,-80.90913,Residential,Wood,1
128182,FL,VOLUSIA COUNTY,491228.1,491228.1,0,0,491228.1,711577.31,0,0,0,0,28.951183,-80.945541,Residential,Masonry,3
881097,FL,VOLUSIA COUNTY,0,1240323.26,0,0,1240323.26,1723125.3,0,0,0,0,28.969645,-80.902817,Residential,Masonry,3
917198,FL,VOLUSIA COUNTY,0,476271,0,0,476271,486565.6,0,0,0,0,28.983873,-80.907761,Residential,Masonry,1
106683,FL,VOLUSIA COUNTY,0,892539,0,0,892539,1374324.41,0,0,0,0,28.983873,-80.907761,Residential,Masonry,1
770894,FL,VOLUSIA COUNTY,0,1364859.23,0,0,1364859.23,1579567.96,0,0,0,0,28.974438,-80.897209,Residential,Masonry,3
999359,FL,VOLUSIA COUNTY,0,201339.27,0,0,201339.27,201685.17,0,0,0,0,28.94197,-80.882825,Residential,Wood,3
198181,FL,VOLUSIA COUNTY,0,214644.01,0,0,214644.01,194898.9,0,0,0,0,28.9793,-80.9141,Residential,Wood,4
631473,FL,VOLUSIA COUNTY,0,390014.19,0,0,390014.19,401839.42,0,0,0,0,28.9793,-80.9141,Residential,Masonry,4
889016,FL,VOLUSIA COUNTY,0,0,166500,0,166500,242577.18,0,0,0,0,28.97228,-80.89824,Residential,Wood,3
303031,FL,VOLUSIA COUNTY,0,940344.93,0,0,940344.93,951158.9,0,0,0,0,28.992743,-80.90477,Residential,Masonry,1
377542,FL,VOLUSIA COUNTY,0,974771.5,0,0,974771.5,1419427.16,0,0,0,0,28.972261,-80.897629,Residential,Masonry,3
951489,FL,VOLUSIA COUNTY,0,51624.14,0,0,51624.14,72480.29,0,0,0,0,28.99311,-80.90409,Residential,Wood,1
686879,FL,VOLUSIA COUNTY,0,66945.29,0,0,66945.29,81555.43,0,0,0,0,28.9793,-80.9141,Residential,Wood,4
801049,FL,VOLUSIA COUNTY,0,4801.05,0,0,4801.05,6464.13,0,0,0,0,28.98004,-80.90291,Residential,Wood,3
173960,FL,VOLUSIA COUNTY,0,79074.72,0,0,79074.72,95050.97,0,0,0,0,28.99243,-80.90686,Residential,Wood,1
488330,FL,VOLUSIA COUNTY,0,54212.08,0,0,54212.08,54016.05,0,0,0,0,28.979616,-80.902916,Residential,Wood,1
237875,FL,VOLUSIA COUNTY,0,436170.11,0,0,436170.11,329304.95,0,0,0,0,28.992571,-80.905548,Residential,Masonry,1
593377,FL,VOLUSIA COUNTY,0,320967.48,0,0,320967.48,341060.04,0,0,0,0,28.980595,-80.904343,Residential,Wood,1
130913,FL,VOLUSIA COUNTY,0,124308.68,0,0,124308.68,167536.28,0,0,0,0,28.976618,-80.898064,Residential,Wood,3
125769,FL,VOLUSIA COUNTY,0,87947.33,0,0,87947.33,111027.88,0,0,0,0,28.9793,-80.9141,Residential,Wood,1
947936,FL,VOLUSIA COUNTY,0,368853.36,0,0,368853.36,346167.4,0,0,0,0,28.9793,-80.9141,Residential,Masonry,3
877888,FL,VOLUSIA COUNTY,0,70095.48,0,0,70095.48,77965.8,0,0,0,0,28.98497,-80.922554,Residential,Wood,1
163808,FL,VOLUSIA COUNTY,0,1153817.48,0,0,1153817.48,1369004.44,0,0,0,0,28.980055,-80.941175,Residential,Masonry,3
631628,FL,VOLUSIA COUNTY,0,78558.47,0,0,78558.47,137723.53,0,0,0,0,28.993643,-80.919189,Residential,Wood,4
175071,FL,VOLUSIA COUNTY,0,70095.48,0,0,70095.48,56383.68,0,0,0,0,28.990973,-80.903534,Residential,Wood,1
836122,FL,VOLUSIA COUNTY,0,65632.24,0,0,65632.24,75532.73,0,0,0,0,28.9474,-80.9545,Residential,Wood,1
118326,FL,VOLUSIA COUNTY,0,65632.24,0,0,65632.24,92658.02,0,0,0,0,28.9474,-80.9545,Residential,Wood,1
394507,FL,VOLUSIA COUNTY,0,65632.24,0,0,65632.24,54973.96,0,0,0,0,28.9474,-80.9545,Residential,Wood,1
386841,FL,VOLUSIA COUNTY,0,65632.24,0,0,65632.24,51850.78,0,0,0,0,28.9474,-80.9545,Residential,Wood,1
923423,FL,VOLUSIA COUNTY,0,5303.82,0,0,5303.82,4507.8,0,0,0,0,28.9474,-80.9545,Residential,Wood,1
987709,FL,VOLUSIA COUNTY,0,70095.48,0,0,70095.48,107509.93,0,0,0,0,28.97276,-80.901175,Residential,Wood,3
830445,FL,VOLUSIA COUNTY,0,32554.63,0,0,32554.63,38269.24,0,0,0,0,28.98921,-80.90169,Residential,Wood,1
346459,FL,VOLUSIA COUNTY,0,28056.6,0,0,28056.6,34839.48,0,0,0,0,28.98921,-80.90169,Residential,Wood,1
974850,FL,VOLUSIA COUNTY,0,11671.54,0,0,11671.54,19359.59,0,0,0,0,28.98921,-80.90169,Residential,Wood,1
766613,FL,VOLUSIA COUNTY,0,89781.11,0,0,89781.11,90867.28,0,0,0,0,28.95587,-80.942325,Residential,Wood,3
852166,FL,VOLUSIA COUNTY,0,193814.98,0,0,193814.98,209610.9,0,0,0,0,28.985897,-80.909035,Residential,Wood,1
299070,FL,VOLUSIA COUNTY,0,16277.32,0,0,16277.32,22548.64,0,0,0,0,28.985897,-80.909035,Residential,Wood,1
538968,FL,VOLUSIA COUNTY,0,76313.95,0,0,76313.95,92437.56,0,0,0,0,28.985897,-80.909035,Residential,Wood,1
906899,FL,VOLUSIA COUNTY,0,501168.27,0,0,501168.27,529137.47,0,0,0,0,28.985458,-80.911797,Residential,Masonry,1
142191,FL,VOLUSIA COUNTY,0,643822.6,0,0,643822.6,639084.07,0,0,0,0,28.985458,-80.911797,Residential,Masonry,1
115095,FL,VOLUSIA COUNTY,0,212524.24,0,0,212524.24,207779.85,0,0,0,0,28.985458,-80.911797,Residential,Wood,1
285481,FL,VOLUSIA COUNTY,0,2922829.74,0,0,2922829.74,4249490.46,0,0,0,0,28.985458,-80.911797,Commercial,Reinforced Masonry,1
521069,FL,VOLUSIA COUNTY,0,501168.27,0,0,501168.27,536196.43,0,0,0,0,28.985458,-80.911797,Residential,Masonry,1
302050,FL,VOLUSIA COUNTY,0,53162.76,0,0,53162.76,64194.04,0,0,0,0,28.985458,-80.911797,Residential,Wood,1
418004,FL,VOLUSIA COUNTY,0,687565.08,0,0,687565.08,1097209.49,0,0,0,0,28.985458,-80.911797,Residential,Masonry,1
652006,FL,VOLUSIA COUNTY,0,84009.31,0,0,84009.31,117965.87,0,0,0,0,28.980055,-80.941175,Residential,Wood,3
711676,FL,VOLUSIA COUNTY,0,429760.86,0,0,429760.86,629004.88,0,0,0,0,28.972184,-80.897227,Residential,Masonry,4
674505,FL,VOLUSIA COUNTY,0,329474.24,0,0,329474.24,336390.56,0,0,0,0,28.972184,-80.897227,Residential,Wood,4
397466,FL,VOLUSIA COUNTY,0,216324.22,0,0,216324.22,200592.26,0,0,0,0,28.972184,-80.897227,Residential,Wood,4
390534,FL,VOLUSIA COUNTY,0,54212.08,0,0,54212.08,59515.11,0,0,0,0,28.983065,-80.913745,Residential,Wood,3
537005,FL,VOLUSIA COUNTY,0,134671.67,0,0,134671.67,122416.55,0,0,0,0,28.9793,-80.9141,Residential,Wood,4
386449,FL,VOLUSIA COUNTY,0,529200.9,0,529200.9,529200.9,566880,0,0,0,0,29.00278,-80.91412,Residential,Masonry,1
498793,FL,MARION COUNTY,32130,32130,32130,32130,32130,47141.14,0,0,0,0,29.364725,-81.964935,Residential,Wood,1
469770,FL,MARION COUNTY,0,273331.86,0,0,273331.86,469780.12,0,0,0,0,29.3705,-81.8472,Residential,Wood,4
516858,FL,MARION COUNTY,0,5611.32,0,0,5611.32,8644.84,0,0,0,0,29.3705,-81.8472,Residential,Wood,4
442421,FL,MARION COUNTY,0,76079.39,0,0,76079.39,101839.88,0,0,0,0,29.3705,-81.8472,Residential,Wood,4
957688,FL,MARION COUNTY,0,201193.86,0,0,201193.86,241017.37,0,0,0,0,29.495094,-81.980469,Residential,Wood,3
848578,FL,MARION COUNTY,0,104849.75,0,0,104849.75,80346.36,0,0,0,0,29.495094,-81.980469,Residential,Wood,3
860584,FL,MARION COUNTY,0,111583.33,0,0,111583.33,83679.13,0,0,0,0,29.495094,-81.980469,Residential,Wood,3
510384,FL,MARION COUNTY,0,41491.22,0,0,41491.22,50059.16,0,0,0,0,29.495094,-81.980469,Residential,Wood,3
869562,FL,MARION COUNTY,0,23607.94,0,0,23607.94,22105.53,0,0,0,0,29.363754,-81.967361,Residential,Wood,1
495308,FL,MARION COUNTY,0,57735.99,0,0,57735.99,84060.6,0,0,0,0,29.365946,-81.740501,Residential,Wood,3
835948,FL,FLAGLER COUNTY,1267496.1,1267496.1,1267496.1,1267496.1,1267496.1,2119577.96,0,0,0,0,29.46735,-81.12356,Residential,Masonry,1
670807,FL,FLAGLER COUNTY,229050,229050,229050,229050,229050,272777.94,0,0,0,0,29.46792,-81.12383,Residential,Wood,1
794160,FL,FLAGLER COUNTY,0,790584.3,0,790584.3,790584.3,1152624.47,0,0,0,0,29.48631,-81.13148,Residential,Masonry,1
172922,FL,FLAGLER COUNTY,328462.2,328462.2,0,0,328462.2,536586.36,0,0,0,0,29.4678,-81.14326,Residential,Wood,1
569262,FL,FLAGLER COUNTY,0,2835785.66,0,0,2835785.66,4001860.72,0,0,0,0,29.431953,-81.154495,Commercial,Reinforced Masonry,1
104983,FL,FLAGLER COUNTY,0,8516440.8,0,8516440.8,8516440.8,12240000,0,0,0,0,29.4772,-81.14944,Commercial,Reinforced Masonry,3
116673,FL,FLAGLER COUNTY,0,201339.27,0,0,201339.27,303619.62,0,0,0,0,29.4664,-81.1339,Residential,Wood,4
112835,FL,FLAGLER COUNTY,0,59749.33,0,0,59749.33,104007.57,0,0,0,0,29.476641,-81.14576,Residential,Wood,1
536086,FL,FLAGLER COUNTY,0,66269.68,0,0,66269.68,73636.49,0,0,0,0,29.476641,-81.14576,Residential,Wood,1
953231,FL,FLAGLER COUNTY,0,47054.28,0,0,47054.28,41304.25,0,0,0,0,29.478374,-81.134987,Residential,Wood,3
935824,FL,FLAGLER COUNTY,0,22721.36,0,0,22721.36,28306.83,0,0,0,0,29.47842,-81.134872,Residential,Wood,3
502653,FL,FLAGLER COUNTY,0,1178377.11,0,0,1178377.11,1083859.48,0,0,0,0,29.520929,-81.149925,Residential,Masonry,1
974946,FL,FLAGLER COUNTY,0,89781.11,0,0,89781.11,138058.66,0,0,0,0,29.437344,-81.1577,Residential,Wood,1
845407,FL,FLAGLER COUNTY,0,189325.92,0,0,189325.92,313087.52,0,0,0,0,29.4664,-81.1339,Residential,Wood,3
486688,FL,FLAGLER COUNTY,0,189325.92,0,0,189325.92,164295.14,0,0,0,0,29.4664,-81.1339,Residential,Wood,3
799469,FL,FLAGLER COUNTY,0,189325.92,0,0,189325.92,178117.83,0,0,0,0,29.4664,-81.1339,Residential,Wood,3
600792,FL,FLAGLER COUNTY,0,231466.93,0,0,231466.93,300924.37,0,0,0,0,29.4664,-81.1339,Residential,Wood,3
300917,FL,FLAGLER COUNTY,0,181427.43,0,0,181427.43,242497.35,0,0,0,0,29.47187,-81.14283,Residential,Wood,3
543291,FL,FLAGLER COUNTY,0,19078.49,0,0,19078.49,20096.51,0,0,0,0,29.47187,-81.14283,Residential,Wood,3
222035,FL,FLAGLER COUNTY,0,179562.23,0,0,179562.23,137713.09,0,0,0,0,29.47187,-81.14283,Residential,Wood,3
689698,FL,FLAGLER COUNTY,0,140282.99,0,0,140282.99,211825.07,0,0,0,0,29.4742,-81.13616,Residential,Wood,1
180650,FL,FLAGLER COUNTY,0,140282.99,0,0,140282.99,181251.23,0,0,0,0,29.474405,-81.145894,Residential,Wood,1
750695,FL,FLAGLER COUNTY,0,1683395.87,0,0,1683395.87,2257979.27,0,0,0,0,29.480289,-81.126961,Residential,Masonry,1
180069,FL,FLAGLER COUNTY,0,5353.2,0,0,5353.2,4718.82,0,0,0,0,29.480289,-81.126961,Residential,Wood,1
986288,FL,FLAGLER COUNTY,0,157116.95,0,0,157116.95,215396.34,0,0,0,0,29.43054,-81.1077,Residential,Wood,3
679539,FL,FLAGLER COUNTY,0,140282.99,0,0,140282.99,123540.21,0,0,0,0,29.44959,-81.11602,Residential,Wood,4
748468,FL,FLAGLER COUNTY,0,140282.99,0,0,140282.99,176857.57,0,0,0,0,29.4729,-81.12716,Residential,Wood,4
915280,FL,FLAGLER COUNTY,0,140282.99,0,0,140282.99,110915.59,0,0,0,0,29.48574,-81.130185,Residential,Wood,3
746315,FL,FLAGLER COUNTY,0,140282.99,0,0,140282.99,180234.46,0,0,0,0,29.4664,-81.1339,Residential,Wood,4
212369,FL,FLAGLER COUNTY,0,402577.39,0,0,402577.39,485146.01,0,0,0,0,29.4664,-81.1339,Residential,Masonry,4
635254,FL,FLAGLER COUNTY,0,606523.04,0,0,606523.04,637025.69,0,0,0,0,29.4664,-81.1339,Residential,Masonry,4
578379,FL,FLAGLER COUNTY,3903302.7,0,3903302.7,3903302.7,3903302.7,5077439.57,0,0,0,0,29.566595,-81.20459,Commercial,Reinforced Masonry,1
252882,FL,FLAGLER COUNTY,496211.4,496211.4,496211.4,496211.4,496211.4,587876.53,0,0,0,0,29.555436,-81.23708,Residential,Masonry,3
